PILE_FILE_NAME,PILE_LINE_NUMBER,PRD_FILE_NAME,PRD_LINE_NUMBER
08.jsonl,1834889,sentences_68.txt,16377889
08.jsonl,1846814,sentences_68.txt,3229614
08.jsonl,1846969,sentences_34.txt,29820693
08.jsonl,1848437,sentences_84.txt,71982608
08.jsonl,1849106,sentences_39.txt,64482004
08.jsonl,1854130,sentences_59.txt,97005070
08.jsonl,1857277,sentences_53.txt,3420732
08.jsonl,1863792,sentences_53.txt,26694484
08.jsonl,1866635,sentences_16.txt,85511903
08.jsonl,1879848,sentences_51.txt,70191825
08.jsonl,1884379,sentences_10.txt,97857899
08.jsonl,1885590,sentences_39.txt,101899954
08.jsonl,1888341,sentences_10.txt,92588511
08.jsonl,1888965,sentences_59.txt,82813574
08.jsonl,1891125,sentences_18.txt,7918784
08.jsonl,1892219,sentences_50.txt,78099139
08.jsonl,1892764,sentences_54.txt,69687034
08.jsonl,1897185,sentences_42.txt,71651750
08.jsonl,1898146,sentences_49.txt,7654449
08.jsonl,1898941,sentences_54.txt,50237338
08.jsonl,1901840,sentences_50.txt,48289386
08.jsonl,1902070,sentences_37.txt,63478806
08.jsonl,1906036,sentences_84.txt,23585009
08.jsonl,1911326,sentences_65.txt,84691918
08.jsonl,1916493,sentences_14.txt,120831886
08.jsonl,1917885,sentences_83.txt,7349668
08.jsonl,1919583,sentences_15.txt,8902517
08.jsonl,1923426,sentences_68.txt,122529276
08.jsonl,1934339,sentences_02.txt,42082627
08.jsonl,1942688,sentences_71.txt,21534150
08.jsonl,1945231,sentences_03.txt,75796466
08.jsonl,1951696,sentences_14.txt,33451622
08.jsonl,1955291,sentences_51.txt,78690762
08.jsonl,1959492,sentences_34.txt,107021125
08.jsonl,1965153,sentences_17.txt,103392258
08.jsonl,1968669,sentences_15.txt,131791821
08.jsonl,1968828,sentences_20.txt,26138751
08.jsonl,1969483,sentences_21.txt,68159220
08.jsonl,1977727,sentences_41.txt,27903841
08.jsonl,1982645,sentences_15.txt,9767463
08.jsonl,1987580,sentences_40.txt,79309823
08.jsonl,1990301,sentences_65.txt,13852509
08.jsonl,1992598,sentences_10.txt,98123390
08.jsonl,1996837,sentences_12.txt,88402968
08.jsonl,1999824,sentences_78.txt,25873646
08.jsonl,2001757,sentences_30.txt,123696091
08.jsonl,2003396,sentences_69.txt,39452743
08.jsonl,2004577,sentences_83.txt,63777177
08.jsonl,2005851,sentences_72.txt,28485159
08.jsonl,2006001,sentences_68.txt,138382372
08.jsonl,2007927,sentences_39.txt,88649906
08.jsonl,2008285,sentences_71.txt,59494567
08.jsonl,2008641,sentences_24.txt,114514584
08.jsonl,2008800,sentences_28.txt,2170214
08.jsonl,2015002,sentences_13.txt,36210308
08.jsonl,2034888,sentences_71.txt,16614192
08.jsonl,2040144,sentences_72.txt,48076301
08.jsonl,2040486,sentences_78.txt,51672940
08.jsonl,2041783,sentences_36.txt,27807357
08.jsonl,2044167,sentences_48.txt,44699137
08.jsonl,2049128,sentences_39.txt,34388683
08.jsonl,2049247,sentences_70.txt,1246507
08.jsonl,2052603,sentences_47.txt,37233726
08.jsonl,2053433,sentences_51.txt,57620062
08.jsonl,2054578,sentences_69.txt,72733921
08.jsonl,2055692,sentences_72.txt,120630506
08.jsonl,2057297,sentences_65.txt,16223241
08.jsonl,2058797,sentences_54.txt,53454337
08.jsonl,2060981,sentences_09.txt,109936784
08.jsonl,2065810,sentences_34.txt,111587647
08.jsonl,2065860,sentences_16.txt,21498624
08.jsonl,2070244,sentences_20.txt,86700756
08.jsonl,2073749,sentences_14.txt,67313571
08.jsonl,2074099,sentences_07.txt,62802559
08.jsonl,2075697,sentences_16.txt,58967690
08.jsonl,2082809,sentences_37.txt,82639756
08.jsonl,2090933,sentences_21.txt,21928116
08.jsonl,2092143,sentences_57.txt,105515139
08.jsonl,2092429,sentences_14.txt,64301149
08.jsonl,2093517,sentences_35.txt,101679111
08.jsonl,2094076,sentences_54.txt,55286655
08.jsonl,2095730,sentences_17.txt,74990819
08.jsonl,2101125,sentences_65.txt,83883003
08.jsonl,2101226,sentences_09.txt,130504706
08.jsonl,2101375,sentences_25.txt,52032999
08.jsonl,2102170,sentences_72.txt,127758668
08.jsonl,2102417,sentences_37.txt,68405799
08.jsonl,2105608,sentences_55.txt,13989355
08.jsonl,2107673,sentences_72.txt,72072221
08.jsonl,2108653,sentences_53.txt,502003
08.jsonl,2115629,sentences_84.txt,40472331
08.jsonl,2115846,sentences_14.txt,68456092
08.jsonl,2115962,sentences_21.txt,8067899
08.jsonl,2121234,sentences_60.txt,23096319
08.jsonl,2124849,sentences_15.txt,16684240
08.jsonl,2130005,sentences_56.txt,28386202
08.jsonl,2130470,sentences_16.txt,30715568
08.jsonl,2131896,sentences_24.txt,3024035
08.jsonl,2132257,sentences_07.txt,58053563
08.jsonl,2132917,sentences_05.txt,109287675
08.jsonl,2136093,sentences_77.txt,72780882
08.jsonl,2138441,sentences_63.txt,9952392
08.jsonl,2138441,sentences_64.txt,54958949
08.jsonl,2140315,sentences_41.txt,8630957
08.jsonl,2148679,sentences_69.txt,138333095
08.jsonl,2149413,sentences_76.txt,37574907
08.jsonl,2153307,sentences_69.txt,125130147
08.jsonl,2158089,sentences_07.txt,66108451
08.jsonl,2159987,sentences_53.txt,14882360
08.jsonl,2165042,sentences_57.txt,65736958
08.jsonl,2174857,sentences_39.txt,57160932
08.jsonl,2177687,sentences_14.txt,56085890
08.jsonl,2180183,sentences_23.txt,39427184
08.jsonl,2183758,sentences_19.txt,75605226
08.jsonl,2187388,sentences_84.txt,56766598
08.jsonl,2187736,sentences_59.txt,84395380
08.jsonl,2190423,sentences_48.txt,61011572
08.jsonl,2198753,sentences_57.txt,33470882
08.jsonl,2199804,sentences_27.txt,92574714
08.jsonl,2200244,sentences_48.txt,44699137
08.jsonl,2202992,sentences_53.txt,49142407
08.jsonl,2204158,sentences_82.txt,43781137
08.jsonl,2207972,sentences_10.txt,70780984
08.jsonl,2208884,sentences_56.txt,127978029
08.jsonl,2217614,sentences_37.txt,119816534
08.jsonl,2222211,sentences_53.txt,8981885
08.jsonl,2222601,sentences_66.txt,63933473
08.jsonl,2224112,sentences_78.txt,60262788
08.jsonl,2231544,sentences_56.txt,35781200
08.jsonl,2232707,sentences_68.txt,107709681
08.jsonl,2238381,sentences_64.txt,17246980
08.jsonl,2240019,sentences_46.txt,95890155
08.jsonl,2240977,sentences_75.txt,15946384
08.jsonl,2241032,sentences_06.txt,112522770
08.jsonl,2242049,sentences_40.txt,49493240
08.jsonl,2243151,sentences_36.txt,39518936
08.jsonl,2248264,sentences_03.txt,105658309
08.jsonl,2255892,sentences_48.txt,114089799
08.jsonl,2262345,sentences_36.txt,16497506
08.jsonl,2263478,sentences_83.txt,95422034
08.jsonl,2267108,sentences_04.txt,38957723
08.jsonl,2268949,sentences_46.txt,119322863
08.jsonl,2269469,sentences_50.txt,93186736
08.jsonl,2274650,sentences_84.txt,115727566
08.jsonl,2276559,sentences_03.txt,81462237
08.jsonl,2276854,sentences_06.txt,135943469
08.jsonl,2281794,sentences_48.txt,44699137
08.jsonl,2284298,sentences_55.txt,26336375
08.jsonl,2285321,sentences_15.txt,33251339
08.jsonl,2286560,sentences_09.txt,110629599
08.jsonl,2287702,sentences_34.txt,120719738
08.jsonl,2288857,sentences_53.txt,34933098
08.jsonl,2289775,sentences_44.txt,99016450
08.jsonl,2303075,sentences_03.txt,108982776
08.jsonl,2303830,sentences_62.txt,5982157
08.jsonl,2305039,sentences_74.txt,32361967
08.jsonl,2307132,sentences_69.txt,97577674
08.jsonl,2309520,sentences_59.txt,358314
08.jsonl,2309520,sentences_60.txt,48085313
08.jsonl,2314957,sentences_16.txt,67034106
08.jsonl,2327429,sentences_84.txt,43701235
08.jsonl,2329354,sentences_54.txt,89477402
08.jsonl,2336410,sentences_10.txt,123972731
08.jsonl,2339515,sentences_20.txt,94475230
08.jsonl,2339713,sentences_34.txt,7863448
08.jsonl,2346797,sentences_21.txt,77751781
08.jsonl,2348105,sentences_38.txt,43064459
08.jsonl,2348510,sentences_38.txt,59194719
08.jsonl,2349463,sentences_40.txt,16339851
08.jsonl,2352373,sentences_10.txt,133265819
08.jsonl,2355850,sentences_52.txt,113448859
08.jsonl,2356186,sentences_38.txt,59513028
08.jsonl,2367389,sentences_37.txt,117171007
08.jsonl,2370644,sentences_14.txt,63023183
08.jsonl,2376025,sentences_68.txt,108890997
08.jsonl,2376666,sentences_48.txt,44699137
08.jsonl,2379990,sentences_32.txt,79309113
08.jsonl,2380111,sentences_24.txt,106540439
08.jsonl,2383412,sentences_14.txt,62739151
08.jsonl,2384113,sentences_20.txt,127709139
08.jsonl,2385066,sentences_12.txt,6048324
08.jsonl,2385286,sentences_31.txt,127082378
08.jsonl,2388543,sentences_83.txt,28019327
08.jsonl,2391238,sentences_12.txt,38105503
08.jsonl,2396132,sentences_19.txt,92112764
08.jsonl,2399816,sentences_08.txt,15336053
08.jsonl,2400005,sentences_69.txt,24972959
08.jsonl,2404973,sentences_52.txt,119555467
08.jsonl,2406681,sentences_34.txt,17235963
08.jsonl,2409040,sentences_48.txt,44699137
08.jsonl,2409627,sentences_59.txt,10925139
08.jsonl,2409629,sentences_44.txt,24313021
08.jsonl,2412629,sentences_44.txt,73849657
08.jsonl,2416699,sentences_17.txt,108690893
08.jsonl,2419457,sentences_33.txt,79666953
08.jsonl,2430775,sentences_30.txt,121669317
08.jsonl,2431238,sentences_47.txt,7092815
08.jsonl,2431971,sentences_53.txt,117697879
08.jsonl,2442946,sentences_09.txt,110063437
08.jsonl,2444534,sentences_21.txt,61672266
08.jsonl,2444599,sentences_40.txt,64576253
08.jsonl,2449574,sentences_48.txt,44699137
08.jsonl,2452120,sentences_55.txt,89363100
08.jsonl,2452808,sentences_48.txt,44699137
08.jsonl,2454776,sentences_22.txt,60896837
08.jsonl,2458633,sentences_18.txt,74657163
08.jsonl,2459979,sentences_68.txt,115940592
08.jsonl,2463458,sentences_12.txt,16585010
08.jsonl,2464230,sentences_55.txt,84107705
08.jsonl,2467124,sentences_18.txt,99055013
08.jsonl,2470437,sentences_10.txt,2640921
08.jsonl,2470633,sentences_35.txt,46218512
08.jsonl,2473217,sentences_68.txt,40256121
08.jsonl,2474287,sentences_09.txt,114546886
08.jsonl,2475053,sentences_20.txt,11284301
08.jsonl,2480561,sentences_31.txt,52655606
08.jsonl,2483774,sentences_51.txt,77834501
08.jsonl,2484994,sentences_09.txt,108710858
08.jsonl,2490799,sentences_22.txt,19635987
08.jsonl,2491365,sentences_73.txt,57688181
08.jsonl,2492294,sentences_14.txt,116317871
08.jsonl,2493088,sentences_45.txt,82087763
08.jsonl,2495963,sentences_66.txt,26241601
08.jsonl,2497241,sentences_48.txt,44699137
08.jsonl,2497709,sentences_18.txt,29235814
08.jsonl,2515370,sentences_18.txt,2239853
08.jsonl,2521096,sentences_68.txt,106024268
08.jsonl,2521245,sentences_44.txt,80557958
08.jsonl,2521753,sentences_78.txt,143122176
08.jsonl,2525579,sentences_57.txt,11214040
08.jsonl,2527965,sentences_05.txt,92484663
08.jsonl,2528138,sentences_83.txt,43598833
08.jsonl,2528229,sentences_74.txt,49822254
08.jsonl,2529811,sentences_18.txt,33183145
08.jsonl,2531786,sentences_69.txt,34991105
08.jsonl,2535454,sentences_31.txt,707821
08.jsonl,2537048,sentences_69.txt,121165490
08.jsonl,2537342,sentences_67.txt,48393104
08.jsonl,2541710,sentences_56.txt,31704414
08.jsonl,2541710,sentences_72.txt,59553498
08.jsonl,2547648,sentences_29.txt,4822655
08.jsonl,2547946,sentences_58.txt,17437462
08.jsonl,2548327,sentences_39.txt,51852033
08.jsonl,2550220,sentences_06.txt,134024703
08.jsonl,2552549,sentences_40.txt,37690586
08.jsonl,2553965,sentences_48.txt,44699137
08.jsonl,2554736,sentences_06.txt,135309649
08.jsonl,2557347,sentences_04.txt,3943609
08.jsonl,2559503,sentences_51.txt,89135892
08.jsonl,2560182,sentences_25.txt,42027146
08.jsonl,2561524,sentences_32.txt,79309113
08.jsonl,2563618,sentences_16.txt,79844711
08.jsonl,2568801,sentences_83.txt,96703852
08.jsonl,2569764,sentences_15.txt,118709206
08.jsonl,2570809,sentences_25.txt,95057409
08.jsonl,2571808,sentences_57.txt,89997908
08.jsonl,2576556,sentences_31.txt,83737545
08.jsonl,2584185,sentences_14.txt,141851462
08.jsonl,2586052,sentences_06.txt,132856587
08.jsonl,2587131,sentences_58.txt,81926850
08.jsonl,2588777,sentences_03.txt,108202718
08.jsonl,2590037,sentences_74.txt,117044765
08.jsonl,2590227,sentences_18.txt,87551498
08.jsonl,2591682,sentences_74.txt,49290337
08.jsonl,2592516,sentences_21.txt,7778588
08.jsonl,2594965,sentences_37.txt,26541892
08.jsonl,2595366,sentences_17.txt,38862824
08.jsonl,2598157,sentences_48.txt,44699137
08.jsonl,2601156,sentences_69.txt,50679892
08.jsonl,2609615,sentences_68.txt,92103750
08.jsonl,2611306,sentences_70.txt,93445780
08.jsonl,2611608,sentences_14.txt,67871855
08.jsonl,2612477,sentences_31.txt,56147975
08.jsonl,2612620,sentences_07.txt,111786388
08.jsonl,2616069,sentences_12.txt,109921944
08.jsonl,2617678,sentences_09.txt,114824145
08.jsonl,2620685,sentences_39.txt,60119091
08.jsonl,2635227,sentences_06.txt,136361258
08.jsonl,2635933,sentences_23.txt,110368942
08.jsonl,2637904,sentences_73.txt,90218729
08.jsonl,2638557,sentences_81.txt,40823709
08.jsonl,2639367,sentences_24.txt,3344740
08.jsonl,2639731,sentences_19.txt,12347934
08.jsonl,2645721,sentences_53.txt,2582981
08.jsonl,2647941,sentences_20.txt,25168747
08.jsonl,2649207,sentences_74.txt,48182970
08.jsonl,2651421,sentences_36.txt,27935192
08.jsonl,2654425,sentences_13.txt,80587836
08.jsonl,2659566,sentences_18.txt,55440427
08.jsonl,2660735,sentences_02.txt,54488095
08.jsonl,2661148,sentences_05.txt,105378121
08.jsonl,2665307,sentences_68.txt,20328025
08.jsonl,2668016,sentences_83.txt,55175527
08.jsonl,2668907,sentences_38.txt,59509205
08.jsonl,2670024,sentences_07.txt,65690576
08.jsonl,2671847,sentences_07.txt,123279288
08.jsonl,2677676,sentences_48.txt,44699137
08.jsonl,2678075,sentences_56.txt,42323142
08.jsonl,2679824,sentences_37.txt,93143464
08.jsonl,2684511,sentences_74.txt,59148357
08.jsonl,2684655,sentences_83.txt,34492864
08.jsonl,2686287,sentences_07.txt,36918699
08.jsonl,2692074,sentences_67.txt,61661904
08.jsonl,2696443,sentences_18.txt,6391232
08.jsonl,2697560,sentences_10.txt,84404800
08.jsonl,2699108,sentences_78.txt,86875037
08.jsonl,2708792,sentences_49.txt,25791115
08.jsonl,2715076,sentences_69.txt,65495003
08.jsonl,2717853,sentences_71.txt,32555366
08.jsonl,2720010,sentences_29.txt,42926319
08.jsonl,2728929,sentences_06.txt,108204622
08.jsonl,2730343,sentences_48.txt,44699137
08.jsonl,2733549,sentences_63.txt,8553875
08.jsonl,2733549,sentences_64.txt,53495867
08.jsonl,2736990,sentences_16.txt,90662519
08.jsonl,2739448,sentences_84.txt,49455440
08.jsonl,2739992,sentences_32.txt,107256731
08.jsonl,2746870,sentences_56.txt,45236561
08.jsonl,2762012,sentences_83.txt,84867421
08.jsonl,2766123,sentences_42.txt,125448699
08.jsonl,2773926,sentences_26.txt,101947862
08.jsonl,2785476,sentences_72.txt,14270122
08.jsonl,2786425,sentences_04.txt,123337751
08.jsonl,2787321,sentences_03.txt,99277916
08.jsonl,2788046,sentences_34.txt,38794625
08.jsonl,2790463,sentences_78.txt,60709933
08.jsonl,2792335,sentences_42.txt,68265640
08.jsonl,2793036,sentences_71.txt,132223228
08.jsonl,2797684,sentences_35.txt,8578872
08.jsonl,2804515,sentences_54.txt,71078661
08.jsonl,2805668,sentences_02.txt,61545282
08.jsonl,2809075,sentences_09.txt,110025136
08.jsonl,2812429,sentences_28.txt,102007615
08.jsonl,2824000,sentences_38.txt,1583805
08.jsonl,2826858,sentences_14.txt,72057534
08.jsonl,2829119,sentences_14.txt,85616968
08.jsonl,2830354,sentences_10.txt,116680168
08.jsonl,2833679,sentences_67.txt,50357391
08.jsonl,2835355,sentences_18.txt,45613089
08.jsonl,2835510,sentences_14.txt,67871855
08.jsonl,2836347,sentences_46.txt,123365286
08.jsonl,2839116,sentences_69.txt,116508119
08.jsonl,2842559,sentences_32.txt,11182827
08.jsonl,2844297,sentences_04.txt,544444
08.jsonl,2848434,sentences_51.txt,16003192
08.jsonl,2850629,sentences_68.txt,131633740
08.jsonl,2866060,sentences_24.txt,83877023
08.jsonl,2871232,sentences_18.txt,111692180
08.jsonl,2876797,sentences_25.txt,102835382
08.jsonl,2881450,sentences_31.txt,51130742
08.jsonl,2882738,sentences_34.txt,22948009
08.jsonl,2883908,sentences_58.txt,77270505
08.jsonl,2884072,sentences_27.txt,48312186
08.jsonl,2884847,sentences_51.txt,15250577
08.jsonl,2896350,sentences_23.txt,27869529
08.jsonl,2901143,sentences_30.txt,129191089
08.jsonl,2906957,sentences_38.txt,76147541
08.jsonl,2907025,sentences_23.txt,71298929
08.jsonl,2909434,sentences_27.txt,16117807
08.jsonl,2912302,sentences_78.txt,113068410
08.jsonl,2914804,sentences_48.txt,44699137
08.jsonl,2915657,sentences_83.txt,84588930
08.jsonl,2916374,sentences_05.txt,103502299
08.jsonl,2919050,sentences_22.txt,16656175
08.jsonl,2922309,sentences_05.txt,88205853
08.jsonl,2923786,sentences_54.txt,82972031
08.jsonl,2925595,sentences_23.txt,108676680
08.jsonl,2928497,sentences_12.txt,60145654
08.jsonl,2928695,sentences_37.txt,109992621
08.jsonl,2930575,sentences_73.txt,87704631
08.jsonl,2949313,sentences_21.txt,14458354
08.jsonl,2953699,sentences_64.txt,52714924
08.jsonl,2954860,sentences_52.txt,80149147
08.jsonl,2958653,sentences_10.txt,2285172
08.jsonl,2962476,sentences_40.txt,92481124
08.jsonl,2964792,sentences_09.txt,113578421
08.jsonl,2967605,sentences_72.txt,115691079
08.jsonl,2969967,sentences_37.txt,120437525
08.jsonl,2975127,sentences_78.txt,32694352
08.jsonl,2976392,sentences_74.txt,97518295
08.jsonl,2976475,sentences_19.txt,27316058
08.jsonl,2977551,sentences_55.txt,56180826
08.jsonl,2977565,sentences_70.txt,95209659
08.jsonl,2982053,sentences_83.txt,57003423
08.jsonl,2982355,sentences_31.txt,109184994
08.jsonl,2987885,sentences_37.txt,66747943
08.jsonl,2988361,sentences_74.txt,65440762
08.jsonl,2989460,sentences_26.txt,39005105
08.jsonl,2989734,sentences_50.txt,69770023
08.jsonl,2995053,sentences_76.txt,6571588
08.jsonl,2995205,sentences_14.txt,62154700
08.jsonl,2996907,sentences_45.txt,82959863
08.jsonl,2998549,sentences_53.txt,109824139
08.jsonl,3001123,sentences_57.txt,43044416
08.jsonl,3004407,sentences_15.txt,2077252
08.jsonl,3008223,sentences_07.txt,6094851
08.jsonl,3011567,sentences_46.txt,117611099
08.jsonl,3011899,sentences_22.txt,58522461
08.jsonl,3014132,sentences_67.txt,129123195
08.jsonl,3015514,sentences_38.txt,43397712
08.jsonl,3018324,sentences_17.txt,116551939
08.jsonl,3020735,sentences_22.txt,59210104
08.jsonl,3023535,sentences_18.txt,110114402
08.jsonl,3025159,sentences_59.txt,73648735
08.jsonl,3026351,sentences_17.txt,65758590
08.jsonl,3029595,sentences_52.txt,122513977
08.jsonl,3043449,sentences_36.txt,73161764
08.jsonl,3043813,sentences_33.txt,46312419
08.jsonl,3053205,sentences_13.txt,5692710
08.jsonl,3056326,sentences_19.txt,68801296
08.jsonl,3057343,sentences_84.txt,67230127
08.jsonl,3057782,sentences_64.txt,100680628
08.jsonl,3059828,sentences_10.txt,97701005
08.jsonl,3065426,sentences_44.txt,21776964
08.jsonl,3065616,sentences_84.txt,87965505
08.jsonl,3070606,sentences_48.txt,44699137
08.jsonl,3072884,sentences_68.txt,52758413
08.jsonl,3074419,sentences_46.txt,103105460
08.jsonl,3074629,sentences_69.txt,120639721
08.jsonl,3079722,sentences_52.txt,39888480
08.jsonl,3084335,sentences_30.txt,28258266
08.jsonl,3085150,sentences_10.txt,103351145
08.jsonl,3092117,sentences_21.txt,71101604
08.jsonl,3093018,sentences_60.txt,36041138
08.jsonl,3095040,sentences_13.txt,37578450
08.jsonl,3097651,sentences_53.txt,3102148
08.jsonl,3098154,sentences_38.txt,98730921
08.jsonl,3098401,sentences_78.txt,24817469
08.jsonl,3099034,sentences_38.txt,43400839
08.jsonl,3101316,sentences_47.txt,101009043
08.jsonl,3103678,sentences_13.txt,52660622
08.jsonl,3105206,sentences_42.txt,62422890
08.jsonl,3107709,sentences_68.txt,136724714
08.jsonl,3107712,sentences_12.txt,83850267
08.jsonl,3108402,sentences_52.txt,16770455
08.jsonl,3110506,sentences_13.txt,5922161
08.jsonl,3110615,sentences_21.txt,74527415
08.jsonl,3112056,sentences_14.txt,64303096
08.jsonl,3123144,sentences_39.txt,111051868
08.jsonl,3123841,sentences_37.txt,28136039
08.jsonl,3131754,sentences_42.txt,118576874
08.jsonl,3132338,sentences_21.txt,85875416
08.jsonl,3132403,sentences_45.txt,19132046
08.jsonl,3133217,sentences_04.txt,817164
08.jsonl,3137632,sentences_46.txt,97764528
08.jsonl,3155873,sentences_68.txt,21305123
08.jsonl,3155940,sentences_83.txt,78031678
08.jsonl,3157103,sentences_10.txt,109089588
08.jsonl,3158917,sentences_84.txt,68289937
08.jsonl,3159844,sentences_48.txt,28953014
08.jsonl,3160194,sentences_17.txt,98685926
08.jsonl,3160476,sentences_47.txt,121263274
08.jsonl,3160508,sentences_21.txt,105127432
08.jsonl,3161439,sentences_84.txt,119578119
08.jsonl,3162353,sentences_84.txt,127179510
08.jsonl,3164639,sentences_58.txt,93124572
08.jsonl,3167941,sentences_26.txt,57892518
08.jsonl,3168278,sentences_69.txt,77235556
08.jsonl,3170413,sentences_23.txt,113399628
08.jsonl,3171171,sentences_17.txt,91785595
08.jsonl,3179751,sentences_07.txt,3330141
08.jsonl,3184085,sentences_09.txt,122513141
08.jsonl,3190476,sentences_05.txt,104275459
08.jsonl,3193255,sentences_18.txt,97029325
08.jsonl,3193321,sentences_06.txt,107806868
08.jsonl,3193699,sentences_61.txt,13918531
08.jsonl,3194277,sentences_78.txt,56058218
08.jsonl,3198397,sentences_62.txt,71494290
08.jsonl,3198568,sentences_84.txt,83644665
08.jsonl,3201744,sentences_03.txt,111021463
08.jsonl,3201803,sentences_21.txt,47026048
08.jsonl,3206061,sentences_45.txt,109502005
08.jsonl,3210272,sentences_22.txt,37421251
08.jsonl,3221573,sentences_59.txt,80515997
08.jsonl,3222049,sentences_14.txt,88897954
08.jsonl,3222049,sentences_47.txt,10872028
08.jsonl,3222457,sentences_36.txt,28123911
08.jsonl,3224114,sentences_54.txt,81037520
08.jsonl,3224563,sentences_55.txt,4098306
08.jsonl,3226198,sentences_14.txt,57687249
08.jsonl,3226302,sentences_20.txt,28422041
08.jsonl,3228610,sentences_07.txt,90719767
08.jsonl,3233337,sentences_40.txt,53553634
08.jsonl,3236571,sentences_18.txt,104479278
08.jsonl,3239804,sentences_51.txt,48476819
08.jsonl,3242740,sentences_74.txt,73099631
08.jsonl,3243255,sentences_37.txt,99590187
08.jsonl,3245435,sentences_20.txt,80916067
08.jsonl,3245985,sentences_50.txt,76348805
08.jsonl,3247101,sentences_51.txt,125621739
08.jsonl,3248185,sentences_12.txt,96748148
08.jsonl,3248712,sentences_10.txt,103928065
08.jsonl,3249788,sentences_06.txt,137033925
08.jsonl,3250027,sentences_02.txt,59865811
08.jsonl,3254117,sentences_84.txt,123368253
08.jsonl,3254747,sentences_24.txt,5428396
08.jsonl,3258090,sentences_84.txt,53635659
08.jsonl,3260405,sentences_13.txt,1583955
08.jsonl,3262035,sentences_68.txt,132328784
08.jsonl,3263850,sentences_38.txt,10864695
08.jsonl,3268331,sentences_83.txt,102646780
08.jsonl,3271866,sentences_36.txt,14728132
08.jsonl,3273773,sentences_36.txt,4994424
08.jsonl,3282009,sentences_20.txt,104093188
08.jsonl,3293194,sentences_46.txt,124813888
08.jsonl,3298464,sentences_73.txt,3585207
08.jsonl,3298879,sentences_66.txt,105199272
08.jsonl,3299311,sentences_84.txt,81966948
08.jsonl,3302636,sentences_02.txt,67125486
08.jsonl,3306201,sentences_35.txt,19659459
08.jsonl,3306900,sentences_35.txt,103177509
08.jsonl,3308337,sentences_74.txt,33867624
08.jsonl,3308526,sentences_62.txt,125607339
08.jsonl,3308526,sentences_64.txt,40884370
08.jsonl,3312528,sentences_51.txt,19168274
08.jsonl,3313338,sentences_48.txt,44699137
08.jsonl,3317542,sentences_26.txt,106356778
08.jsonl,3321151,sentences_07.txt,57586335
08.jsonl,3321921,sentences_38.txt,11533850
08.jsonl,3322598,sentences_58.txt,95372309
08.jsonl,3328682,sentences_84.txt,34362457
08.jsonl,3330627,sentences_21.txt,13908003
08.jsonl,3331815,sentences_17.txt,13916934
08.jsonl,3335119,sentences_16.txt,120413701
08.jsonl,3336149,sentences_21.txt,105127432
08.jsonl,3337120,sentences_54.txt,84912569
08.jsonl,3339782,sentences_30.txt,118729733
08.jsonl,3343560,sentences_17.txt,82842564
08.jsonl,3347403,sentences_05.txt,87469882
08.jsonl,3350685,sentences_54.txt,131998229
08.jsonl,3351531,sentences_05.txt,60066707
08.jsonl,3354515,sentences_29.txt,86344840
08.jsonl,3355429,sentences_15.txt,13364821
08.jsonl,3356371,sentences_54.txt,45722448
08.jsonl,3359792,sentences_25.txt,10394869
08.jsonl,3364480,sentences_04.txt,5958218
08.jsonl,3365227,sentences_51.txt,70362156
08.jsonl,3366453,sentences_78.txt,144070132
08.jsonl,3366676,sentences_07.txt,57141439
08.jsonl,3368694,sentences_64.txt,18836791
08.jsonl,3369471,sentences_14.txt,141912456
08.jsonl,3371942,sentences_52.txt,78286052
08.jsonl,3372243,sentences_73.txt,2206792
08.jsonl,3375287,sentences_63.txt,43743684
08.jsonl,3376833,sentences_18.txt,5495567
08.jsonl,3377854,sentences_41.txt,21963250
08.jsonl,3379195,sentences_74.txt,34238354
08.jsonl,3385969,sentences_55.txt,48920517
08.jsonl,3389584,sentences_40.txt,62287704
08.jsonl,3389806,sentences_84.txt,130910906
08.jsonl,3398318,sentences_07.txt,67432172
08.jsonl,3398369,sentences_05.txt,109198758
08.jsonl,3402515,sentences_14.txt,123503885
08.jsonl,3405254,sentences_29.txt,129622750
08.jsonl,3408695,sentences_46.txt,113616473
08.jsonl,3418327,sentences_37.txt,39495239
08.jsonl,3418593,sentences_51.txt,89305303
08.jsonl,3419846,sentences_83.txt,24468212
08.jsonl,3420049,sentences_17.txt,77354835
08.jsonl,3423615,sentences_39.txt,29314185
08.jsonl,3427319,sentences_43.txt,56293229
08.jsonl,3430673,sentences_07.txt,68994042
08.jsonl,3430798,sentences_36.txt,12280306
08.jsonl,3434732,sentences_14.txt,70784670
08.jsonl,3447731,sentences_83.txt,67212372
08.jsonl,3448944,sentences_04.txt,1807156
08.jsonl,3448944,sentences_22.txt,58159443
08.jsonl,3449893,sentences_14.txt,44864889
08.jsonl,3449929,sentences_59.txt,96269667
08.jsonl,3451780,sentences_35.txt,101853564
08.jsonl,3455321,sentences_78.txt,31954797
08.jsonl,3461254,sentences_69.txt,133159290
08.jsonl,3461624,sentences_76.txt,39584623
08.jsonl,3463865,sentences_29.txt,3544990
08.jsonl,3464358,sentences_24.txt,51282260
08.jsonl,3467912,sentences_21.txt,18944989
08.jsonl,3467912,sentences_21.txt,26760308
08.jsonl,3467912,sentences_21.txt,87659615
08.jsonl,3467912,sentences_21.txt,88195517
08.jsonl,3467912,sentences_21.txt,93730276
08.jsonl,3467912,sentences_22.txt,117132286
